weights
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04572893564404879
0.04861976279868683
0.04845763039157098
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06572919589746934
0.06895524998490876
0.04750136077309279
0.055298750759509824
0.07154949546868815
0.07797429921686805
0.07709809083266056
0.0390482115765711
0.04363400611214056
0.03251652099405603
0.03251652099405595
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03312761676117729
0.0331276167611773
0.0
0.0
0.0
0.03957633264287422
0.0505606248442574
0.04361966914315477
0.050398738910153784
0.07105404566688002
0.08738484198025817
0.096853219177516
0.1119435092345899
0.12029682604444975
0.12118165853683341
0.0797196239605759
0.056767743631487066
0.046645615140222536
0.044461269997835014
0.06105505112139079
0.04981796462221384
0.04904918791810589
0.0
0.0
0.0
0.0
0.0
0.0
0.03312761676117729
0.010605035660707371
-0.00028077438985606406
0.012638936041758532
0.01412470931142161
0.06233578703961076
0.0693234395243913
0.09632541047099658
0.10459209709873762
0.06886325755240337
0.07954252165724875
0.09699615692788949
0.10235110347623928
0.13978537875663674
0.16892337581167605
0.14159137576027866
0.1382879266694007
0.11305452571288765
0.09175764222580762
0.06464983266404212
0.05252078289450684
0.04719983855037805
0.0
0.0
0.0
0.0
0.0
0.0
0.06803717338651355
0.020522047061580968
0.0065580652551758
0.02259762442228009
0.0071162800197947735
0.0043509438921077795
-0.016649238199539108
-0.03901510093310112
0.00750289593651
-0.02033270994484411
0.02382527026242235
0.0934027585461617
0.132992340627604
0.12359195764201802
0.1494575535701261
0.15438107236352508
0.1366668783475842
0.12256169250538734
0.06735296306711648
0.057983127850125736
0.07591445085212335
0.08757031017791476
0.06815545115538939
0.06456600214586641
0.05462980627060175
0.0
0.0
0.0
0.0615128954629213
0.04345200734332486
0.011330658280409227
-0.006460008262331154
-0.033941405966804186
-0.11306118328294129
-0.09488626652744818
-0.07267559434147791
-0.03943511946117121
-0.03474017140122109
-0.0044966641821963926
0.03188095028915152
0.06537055173949757
0.04050285908644158
0.037772997869302
0.08201374196529136
0.04581164278225295
0.050007618300226014
0.03496647111481718
0.026831036274870355
0.04953406097969061
0.06851871200321825
0.05763333776130129
0.008812802979875634
0.0
0.0
0.014316168975537745
0.014316168975537783
0.014316168975537747
0.014316168975537747
